combined_info
"Title: Rick and Morty Overview: Rick is a mentally-unbalanced but scientifically gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school. Genres: Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure"
"Title: Adventure Time: Fionna & Cake Overview: Fionna and Cake – with the help of the former Ice King, Simon Petrikov - embark on a multiverse-hopping adventure and journey of self-discovery. All the while a powerful new antagonist determined to track them down and erase them from existence, lurks in the shadows. Genres: Animation, Sci-Fi & Fantasy, Action & Adventure, Comedy"
"Title: Attack on Titan Overview: 100 years ago, the last remnants of humanity were forced to retreat behind the towering walls of a fortified city to escape the massive, man-eating Titans that roamed the land outside their fortress. Only the members of the Scouting Legion dared to stray beyond the safety of the walls – but even those brave warriors seldom returned alive. Those within the city clung to the illusion of a peaceful existence until the day that dream was shattered, and their slim chance at survival was reduced to one horrifying choice: kill – or be devoured! Genres: Animation, Sci-Fi & Fantasy, Action & Adventure"
"Title: Hazbin Hotel Overview: In attempt to find a non-violent alternative for reducing Hell's overpopulation, the daughter of Lucifer opens a rehabilitation hotel that offers a group of misfit demons a chance at redemption. Genres: Animation, Comedy, Drama, Sci-Fi & Fantasy"
"Title: The Owl House Overview: An animated fantasy-comedy series that follows Luz, a self-assured teenage girl who accidentally stumbles upon a portal to a magical world where she befriends a rebellious witch, Eda, and an adorably tiny warrior, King. Despite not having magical abilities, Luz pursues her dream of becoming a witch by serving as Eda's apprentice at the Owl House and ultimately finds a new family in an unlikely setting. Genres: Animation, Sci-Fi & Fantasy, Drama, Action & Adventure, Comedy, Kids"
"Title: Hunter x Hunter Overview: To fulfill his dreams of becoming a legendary Hunter like his dad, a young boy must pass a rigorous examination and find his missing father. Genres: Animation, Action & Adventure, Sci-Fi & Fantasy"
"Title: Anne with an E Overview: A coming-of-age story about an outsider who, against all odds and numerous challenges, fights for love and acceptance and for her place in the world. The series centers on a young orphaned girl in the late 1890s, who, after an abusive childhood spent in orphanages and the homes of strangers, is mistakenly sent to live with an elderly woman and her aging brother. Over time, 13-year-old Anne will transform their lives and eventually the small town in which they live with her unique spirit, fierce intellect and brilliant imagination. Genres: Drama, Family"
"Title: The Sopranos Overview: The story of New Jersey-based Italian-American mobster Tony Soprano and the difficulties he faces as he tries to balance the conflicting requirements of his home life and the criminal organization he heads. Those difficulties are often highlighted through his ongoing professional relationship with psychiatrist Jennifer Melfi. The show features Tony's family members and Mafia associates in prominent roles and story arcs, most notably his wife Carmela and his cousin and protégé Christopher Moltisanti. Genres: Crime, Drama"
"Title: Slam Dunk Overview: Sakuragi Hanamichi is a junior high punk used to getting into fights and being rejected by girls but upon entering high school he meets the girl of his dreams, Haruko Akagi. He will do anything in order to win her heart including joining the school basketball team that is aiming to conquer the nation lead by Haruko's brother. The problem is that Sakuragi has never played basketball before and a freshman sensation is stealing the spotlight and Haruko's affection from him. Genres: Animation, Comedy"
Title: The Pitt Overview: The staff of Pittsburgh's Trauma Medical Center work around the clock to save lives in an overcrowded and underfunded emergency department. Genres: Drama
"Title: Kamisama Kiss Overview: Nanami was just a normal high school girl down on her luck until a stranger’s lips marked her as the new Land God and turned her world upside down. Now, she’s figuring out the duties of a deity with the help of Tomoe, a reformed fox demon who reluctantly becomes her familiar in a contract sealed with a kiss. The new responsibilities—and boys—are a lot to handle, like the crow demon masquerading as a gorgeous pop idol and the adorable snake spirit who’s chosen the newly minted god to be his bride. As the headstrong Tomoe tries to whip her into shape, Nanami finds that love just might have cute, pointed fox ears. With romance in the air, will the human deity be able to prove herself worthy of her new title? Genres: Animation, Comedy, Sci-Fi & Fantasy"
"Title: Demon Slayer: Kimetsu no Yaiba Overview: After a demon attack leaves his family slain and his sister cursed, Tanjiro embarks upon a perilous journey to find a cure and avenge those he's lost. Genres: Animation, Action & Adventure, Sci-Fi & Fantasy"
"Title: Once Overview: The series revolves around Gabo, a soccer-loving teenager who, upon receiving a scholarship from the prestigious Sports Academic Institute (IAD) of Buenos Aires, will see his dream of playing at Los Halcones Dorados, the renowned amateur team of the school, and also his longing to become a professional footballer. Genres: Comedy, Family, Soap"
"Title: Fighting Spirit Overview: Makunouchi Ippo is an ordinary high school student in Japan. Since he spends most of his time away from school helping his mother run the family business, he doesn't get to enjoy his younger years like most teenagers. Always a target for bullying at school (the family fishing business grants him a distinct odor), Ippo's life is one of hardship. One of these after-school bullying sessions turns Ippo's life around for the better, as he is saved by a boxer named Takamura. He decides to follow in Takamura's footsteps and train to become a boxer, giving his life direction and purpose. Ippo's path to perfecting his pugilistic prowess is just beginning... Genres: Animation, Comedy, Drama, Action & Adventure"
"Title: Regular Show Overview: The surreal misadventures of two best friends - a blue jay and a raccoon - as they seek to liven up their mundane jobs as groundskeepers at the local park. Genres: Animation, Comedy"
"Title: Cosmos: A Personal Voyage Overview: Carl Sagan covers a wide range of scientific subjects, including the origin of life and a perspective of our place in the universe. Genres: Documentary"
"Title: Wizards of Waverly Place Overview: Alex, Justin and Max Russo are not your ordinary kids - they're wizards in training! While their parents run the Waverly Sub Station, the siblings struggle to balance their ordinary lives while learning to master their extraordinary powers. Genres: Comedy, Sci-Fi & Fantasy, Kids"
"Title: Death Note Overview: Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against? Genres: Animation, Mystery, Sci-Fi & Fantasy"
"Title: INVINCIBLE Overview: Mark Grayson is a normal teenager except for the fact that his father is the most powerful superhero on the planet. Shortly after his seventeenth birthday, Mark begins to develop powers of his own and enters into his father’s tutelage. Genres: Animation, Sci-Fi & Fantasy, Action & Adventure, Drama"
"Title: Primal Overview: A caveman forms a bond with a dinosaur as they struggle to survive in a hostile world. Genres: Action & Adventure, Animation, Drama"
"Title: Toilet-Bound Hanako-kun Overview: To be united with her crush, a hopeless romantic summons the ghost in the girls' bathroom at her school. But she's shocked when the ghost is a boy! Genres: Animation, Mystery, Comedy, Action & Adventure, Drama"
"Title: My Hero Academia Overview: After he saves a bully from a Villain, a normal student is granted a superpower that allows him to attend a high school training academy for Heroes. Genres: Action & Adventure, Animation, Sci-Fi & Fantasy"
"Title: The Apothecary Diaries Overview: Maomao lived a peaceful life with her apothecary father. Until one day, she's sold as a lowly servant to the emperor's palace. But she wasn't meant for a compliant life among royalty. So when imperial heirs fall ill, she decides to step in and find a cure! This catches the eye of Jinshi, a handsome palace official who promotes her. Now, she's making a name for herself solving medical mysteries! Genres: Animation, Drama, Mystery"
"Title: I Am Not an Animal Overview: I Am Not An Animal is an animated comedy series about the only six talking animals in the world, whose cosseted existence in a vivisection unit is turned upside down when they are liberated by animal rights activists. Genres: Animation, Comedy, Sci-Fi & Fantasy"
"Title: Solo Leveling Overview: They say whatever doesn’t kill you makes you stronger, but that’s not the case for the world’s weakest hunter Sung Jinwoo. After being brutally slaughtered by monsters in a high-ranking dungeon, Jinwoo came back with the System, a program only he could see, that’s leveling him up in every way. Now, he’s inspired to discover the secrets behind his powers and the dungeon that spawned them. Genres: Animation, Action & Adventure, Sci-Fi & Fantasy"
"Title: Planet Earth II Overview: David Attenborough presents a documentary series exploring how animals meet the challenges of surviving in the most iconic habitats on earth. Genres: Documentary, Family"
"Title: Ranma ½ Overview: Ranma Saotome, a teenage martial artist, and his father Genma travel to the 'cursed training ground' of Jusenkyo in China. There, despite the warnings of the Chinese guard, they fall into the cursed springs. From now on, whenever Ranma is doused in cold water, he turns into a girl and a cute, well-built redhead at that. Hot water changes him back into a man again, but only until the next time. To make matters worse, his father engages him to Akane Tendo, a girl who hates boys. Genres: Comedy, Action & Adventure, Animation, Sci-Fi & Fantasy"
"Title: Run BTS! Overview: Run BTS! is a variety web series starring BTS, broadcasting intermittent for free viewing on Weverse and YouTube, was formerly offered weekly for free viewing on V LIVE. Genres: Reality"
"Title: Haikyu!! Overview: Inspired by a small-statured pro volleyball player, Shouyou Hinata creates a volleyball team in his last year of middle school. Unfortunately the team is matched up against the ""King of the Court"" Tobio Kageyama's team in their first tournament and inevitably lose. After the crushing defeat, Hinata vows to surpass Kageyama. After entering high school, Hinata joins the volleyball team only to find that Tobio has also joined. Genres: Animation, Comedy, Drama"
"Title: The Wire Overview: Told from the points of view of both the Baltimore homicide and narcotics detectives and their targets, the series captures a universe in which the national war on drugs has become a permanent, self-sustaining bureaucracy, and distinctions between good and evil are routinely obliterated. Genres: Crime, Drama"
"Title: Weak Hero Overview: With the aid of unexpected friends, a gifted but introverted student confronts bullies and violent foes — unaware of how dangerous his world will become. Genres: Action & Adventure, Drama"
"Title: Merlí Overview: He’s surly, unorthodox, unapologetically blunt, and he’s about to change your life. Meet the new philosophy teacher, Merlí, who will help his students view the world in a whole new light, both in and out of the classroom. Genres: Comedy, Drama"
"Title: Gravity Falls Overview: Twin brother and sister Dipper and Mabel Pines are in for an unexpected adventure when they spend the summer helping their great uncle Stan run a tourist trap in the mysterious town of Gravity Falls, Oregon. Genres: Animation, Comedy, Mystery, Sci-Fi & Fantasy, Kids, Action & Adventure, Family"
"Title: Goblin Overview: In his quest for a bride to break his immortal curse, a 939-year-old guardian of souls meets a grim reaper and a sprightly student with a tragic past. Genres: Drama, Sci-Fi & Fantasy, Comedy"
"Title: Dan Da Dan Overview: In a bet to prove whether ghosts or aliens exist, two high schoolers face terrifying paranormal threats, gain superpowers and maybe even fall in love?! Genres: Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy"
"Title: Planet Earth Overview: David Attenborough celebrates the amazing variety of the natural world in this epic documentary series, filmed over four years across 64 different countries. Genres: Documentary"
"Title: Stranger Things Overview: When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl. Genres: Sci-Fi & Fantasy, Mystery, Action & Adventure"
"Title: The Originals Overview: The Vampire Diaries spin-off that follows the Mikaelsons, a family of millennia-old, power-hungry vampires who want to reclaim the city they built, New Orleans, and dominate all those who have wronged them. Genres: Sci-Fi & Fantasy, Drama, Mystery"
"Title: The Spectacular Spider-Man Overview: Having spent the summer engaging common criminals with his new-found powers, not so typical 16-year-old Peter Parker must conceal his secret identity and battle super-villains in the real world as he enters his junior year of high school. Genres: Action & Adventure, Animation, Kids, Family"
"Title: Cardcaptor Sakura Overview: Sakura Kinomoto, an elementary school student who discovers that she possesses magical powers after accidentally freeing a set of magical cards from the book they had been sealed in for years. She is then tasked with retrieving those cards in order to avoid an unknown catastrophe from befalling the world. Genres: Animation, Sci-Fi & Fantasy, Action & Adventure"
"Title: Lovely Runner Overview: Right after Ryu Sun-jae, a top star, ends his life, Im Sol, his top fan, somehow ends up at a time when they were in high school and tries to protect him. A fantasy romance unfolds where people who missed each other in time finally meet. Genres: Drama, Sci-Fi & Fantasy, Comedy, Mystery"
"Title: Love, Victor Overview: Victor is a new student at Creekwood High School on his own journey of self-discovery, facing challenges at home, adjusting to a new city, and struggling with his sexual orientation. When it all seems too much, he reaches out to Simon to help him navigate the ups and downs of high school. Genres: Comedy, Drama"
"Title: No One Will Miss Us Overview: It's the '90s, and five losers run an illegal business at their high school. They sell homework and assignments to their classmates. The advantage is that no one ever suspects the nerds. Their business brings them money and popularity. But hormones and an unexpected death threaten to ruin everything. If the business collapses, their futures and their friendships are at risk. Genres: Drama, Comedy"
"Title: The Office Overview: The everyday lives of office employees in the Scranton, Pennsylvania branch of the fictional Dunder Mifflin Paper Company. Genres: Comedy"
"Title: Zoids: Chaotic Century Overview: Van discovers an Organoid in an abandoned laboratory while running from two strangers piloting Zoids. Also in the laboratory, in an animated suspension tube is a strange girl. He breaks the tube open and takes her and the Organoid with him. The girl, who says her name is Fiona, wants to find something called ""Zoid Eve"", and so Van, the Organoid Zeke, and Fiona begin their adventure. Genres: Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy"
"Title: House Overview: Dr. Gregory House, a drug-addicted, unconventional, misanthropic medical genius, leads a team of diagnosticians at the fictional Princeton–Plainsboro Teaching Hospital in New Jersey. Genres: Drama, Comedy, Mystery"
"Title: Band of Brothers Overview: Drawn from interviews with survivors of Easy Company, as well as their journals and letters, Band of Brothers chronicles the experiences of these men from paratrooper training in Georgia through the end of the war. As an elite rifle company parachuting into Normandy early on D-Day morning, participants in the Battle of the Bulge, and witness to the horrors of war, the men of Easy knew extraordinary bravery and extraordinary fear - and became the stuff of legend. Based on Stephen E. Ambrose's acclaimed book of the same name. Genres: Drama, War & Politics"
"Title: Scissor Seven Overview: Seeking to recover his memory, a scissor-wielding, hairdressing, bungling quasi-assassin stumbles into a struggle for power among feuding factions. Genres: Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy"
"Title: InuYasha Overview: Kagome Higurashi is a modern day young girl who lives with her family by the old Higure shrine. Unbeknownst to Kagome, she is the reincarnation of priestess Kikyo and posseses the ""Jewel of Four Souls"" (the Shikon jewel). One ill-fated day, Kagome locates an ancient well near her home and is abruptly transported through the well and into a feudal Japan, inhabited by demons. There, she encounters Inuyasha, son of a powerful demon father and a human mother, who is pinned to a tree by an enchanted arrow. Genres: Animation, Sci-Fi & Fantasy, Action & Adventure, Comedy, Mystery"
"Title: JUJUTSU KAISEN Overview: Yuji Itadori is a boy with tremendous physical strength, though he lives a completely ordinary high school life. One day, to save a classmate who has been attacked by curses, he eats the finger of Ryomen Sukuna, taking the curse into his own soul. From then on, he shares one body with Ryomen Sukuna. Guided by the most powerful of sorcerers, Satoru Gojo, Itadori is admitted to Tokyo Jujutsu High School, an organization that fights the curses... and thus begins the heroic tale of a boy who became a curse to exorcise a curse, a life from which he could never turn back. Genres: Animation, Action & Adventure, Sci-Fi & Fantasy"
"Title: Big Time Rush Overview: Four teenage friends move from Minneapolis to Los Angeles to form a potential chart-topping boy band after Kendall is inadvertently discovered by an eccentric record executive, Gustavo Rocque. As they seize this opportunity of a lifetime, these friends embark on an exciting comedy and music-filled journey to prove to themselves and their record label that they are serious about their new career choice. Genres: Comedy, Kids"
"Title: Blue Planet II Overview: There is nowhere more powerful and unforgiving yet more beautiful and compelling than the ocean. Join us and explore the greatest yet least known parts of our planet. Genres: Documentary, Family"
Title: Heartstopper Overview: Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series. Genres: Drama
"Title: Villainous Overview: Follow the misadventures of the Black Hat Org. with evil handyman Black Hat and his less evil aides Dr. Flugslys, Demencia, 5.0.5, Cam Bot, and Penumbra. Genres: Animation"
"Title: Banana Fish Overview: A teenaged gang leader in New York City faces his abuser and rival gangs alongside a photojournalist from Japan as they investigate a deadly new drug. Genres: Animation, Drama, Action & Adventure, Mystery, Crime"
"Title: I'm in the Band Overview: Tripp Campbell is the new lead guitarist for Iron Weasel, a band that once ruled the world of 80s pop metal. Can he push the washed-up rockers out of his parents' guest room and back in the limelight? Genres: Comedy"
"Title: Your Lie in April Overview: Kousei Arima was a genius pianist until his mother's sudden death took away his ability to play. Each day was dull for Kousei. But, then he meets a violinist named Kaori Miyazono who has an eccentric playing style. Can the heartfelt sounds of the girl's violin lead the boy to play the piano again? Genres: Animation, Comedy, Drama"
Title: Navillera Overview: A 70-year-old with a dream and a 23-year-old with a gift lift each other out of harsh realities and rise to the challenge of becoming ballerinos. Genres: Drama
"Title: Over the Garden Wall Overview: Two brothers, Wirt and Greg, find themselves lost in the Unknown; a strange forest adrift in time. With the help of a wise old Woodsman and a foul-tempered bluebird named Beatrice, Wirt and Greg must travel across this strange land, in hope of finding their way home. Join them as they encounter surprises and obstacles on their journey through the wood. Genres: Mystery, Sci-Fi & Fantasy, Animation, Family, Comedy"
"Title: Bluey Overview: Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience. Genres: Animation, Comedy"
"Title: Digimon Tamers Overview: Takato, Ruki, and Lee are children who have, by fate, received real Digimon, unlike the imaginary ones in the card game they play. Each of the children, or Digimon Tamers, have their different views on how Digimon should be treated. But when other Digimon begin to appear around Japan, they must put aside their differences to fend off the digital intruders. Genres: Sci-Fi & Fantasy, Animation, Action & Adventure"
"Title: KONOSUBA - God's blessing on this wonderful world! Overview: After a traffic accident, Kazuma Sato’s  disappointingly brief life was supposed to be over, but he wakes up to  see a beautiful girl before him. She claims to be a goddess, Aqua, and  asks if he would like to go to another world and bring only one thing  with him. Kazuma decides to bring the goddess herself, and they are  transported to a fantasy world filled with adventure, ruled by a demon  king. Now Kazuma only wants to live in peace, but Aqua wants to solve  many of this world’s problems, and the demon king will only turn a blind  eye for so long… Genres: Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy"
"Title: Neon Genesis Evangelion Overview: At the turn of the century, the Angels returned to Earth, seeking to wipe out humanity in an apocalyptic fury. Devastated, mankind's last remnants moved underground to wait for the day when the Angels would come back to finish the job. Fifteen years later, that day has come... but this time, humanity is ready to fight back with terrifying bio-mechanical weapons known as the Evangelions. Watch as Shinji, Rei, Asuka and the rest of the mysterious shadow agency Nerv battle to save earth from total annihilation. Genres: Sci-Fi & Fantasy, Animation, Drama"
"Title: Boris Overview: Boris is an Italian television series created by Luca Manzi and Carlo Mazzotta, initially produced from 2007 to 2010, with a revival season premiered in 2022.

The show brings to the stage the behind the scenes of a television set where a troupe is shooting Gli occhi del cuore 2 (The eyes of the heart 2), a satirical portrait of the many fictions airing on the Italian TV networks. Genres: Comedy"
"Title: Batman: The Animated Series Overview: Vowing to avenge the murder of his parents, Bruce Wayne devotes his life to wiping out crime in Gotham City as the masked vigilante ""Batman"". Genres: Action & Adventure, Animation, Drama, Mystery"
"Title: given Overview: Ritsuka’s lost his spark for music—until he hears Mafuyu sing. One voice pulls him back in, and suddenly, everything starts to change between them. Genres: Animation, Drama"
"Title: JoJo's Bizarre Adventure Overview: Follow the intergenerational feud between the Joestar Family and various forces of evil, the most prominent of which is Dio Brando and his followers. Genres: Animation, Action & Adventure, Sci-Fi & Fantasy"
"Title: Shadow Hunter Overview: A documentary series about the paranormal, hosted by Darryll Walsh, a ghost hunter, best-selling author and doctor of parapsychology. Genres: Sci-Fi & Fantasy, Drama"
"Title: X-Men '97 Overview: The X-Men, a band of mutants who use their uncanny gifts to protect a world that hates and fears them, are challenged like never before, forced to face a dangerous and unexpected new future. Genres: Animation, Action & Adventure, Sci-Fi & Fantasy"
"Title: Amphibia Overview: The adventures of 13-year-old, self-centered Anne Boonchuy who is magically transported to the fictitious world of Amphibia, a rural marshland full of frog-people. With the help of an excitable young frog named Sprig, Anne will become a hero and discover the first true friendship of her life. Genres: Animation, Comedy, Kids, Action & Adventure, Sci-Fi & Fantasy, Family"
"Title: Alchemy of Souls Overview: A powerful sorceress in a blind woman's body encounters a man from a prestigious family, who wants her help to change his destiny. Genres: Drama, Sci-Fi & Fantasy, Action & Adventure, Mystery"
"Title: The Amazing World of Gumball Overview: The life of Gumball Watterson, a 12-year old cat who attends middle school in Elmore. Accompanied by his pet, adoptive brother, and best friend Darwin Watterson, he frequently finds himself involved in various shenanigans around the city, during which he interacts with various family members: Anais, Richard, and Nicole Watterson, and other various citizens. Genres: Animation, Family, Sci-Fi & Fantasy, Comedy"
"Title: 31 Minutos Overview: Chilean television show which takes the form of a mock news broadcast, and is fronted by puppets who present various items. Genres: Comedy, Kids, Family"
"Title: Kaguya-sama: Love Is War Overview: Considered a genius due to having the highest grades in the country, Miyuki Shirogane leads the prestigious Shuchiin Academy's student council as its president, working alongside the beautiful and wealthy vice president Kaguya Shinomiya. The two are often regarded as the perfect couple by students despite them not being in any sort of romantic relationship. Genres: Animation, Comedy"
"Title: Dororo Overview: A samurai lord has bartered away his newborn son's organs to forty-eight demons in exchange for dominance on the battlefield. Yet, the abandoned infant survives thanks to a medicine man who equips him with primitive prosthetics—lethal ones with which the wronged son will use to hunt down the multitude of demons to reclaim his body one piece at a time, before confronting his father. On his journeys the young hero encounters an orphan who claims to be the greatest thief in Japan. Genres: Animation, Action & Adventure"
"Title: BoJack Horseman Overview: Meet the most beloved sitcom horse of the '90s , 20 years later. He's a curmudgeon with a heart of...not quite gold...but something like gold. Copper? Genres: Animation, Comedy, Drama"
"Title: Dr. STONE Overview: One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he’s not alone! His science-loving friend Senku’s been up and running for a few months and he's got a grand plan in mind—to kickstart civilization with the power of science! Genres: Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy"
"Title: Mushoku Tensei: Jobless Reincarnation Overview: A 34-year-old hikikomori is kicked out of his home by his family after the death of his parents. After his eviction, he saves a group of teenagers from being killed by a speeding truck, but loses his life in the process. When he comes to, he realizes he has been reborn as Rudeus Greyrat, in a world of swords and sorcery. Genres: Action & Adventure, Animation, Sci-Fi & Fantasy"
"Title: Rascal Does Not Dream of Bunny Girl Senpai Overview: Puberty Syndrome—a rumored, mysterious syndrome that only affects those in their puberty. For example, a bunny girl suddenly appeared in front of Sakuta Azusagawa. The bunny girl's real identity is Mai Sakurajima, a teenage celebrity who is currently an inactive high school senior. For some reason, her charming figure does not reflect in the eyes of others. In the course of revealing the mystery behind this phenomenon, Sakuta begins to explore his feelings towards Mai. Set in a city where the skies and seas shine, Sakuta unfolds the meaning behind his bizarre encounters on women with the said syndrome. Genres: Animation, Comedy, Mystery, Drama"
"Title: DARLING in the FRANXX Overview: The story is set in the distant future. The land is ruined, and humanity establishes the mobile fort city Plantation. Pilots produced inside Plantation live in Mistilteinn, also know as the ""birdcage."" Children live there knowing nothing of the outside world or the freedom of the sky. Their lives consist of battling to carry out missions. Their enemies are mysterious giant lifeforms known as Kyouryuu, and the children pilot robots called Franxx to face off against them. For the children, riding the Franxx proves their existence.

A boy named Hiro is called Code:016, and he was once known as a prodigy. However, he has fallen behind, and his existence seems unnecessary. Not piloting a Franxx is the same as ceasing to exist. One day, a mysterious girl known as ""Zero Two"" appears before him. Two horns grow out of her head. Genres: Animation, Drama, Sci-Fi & Fantasy, Comedy"
"Title: Yuri!!! on Ice Overview: While on the verge of retirement, skater Yuri Katsuki meets Yuri Plisetsky and Victor Nikiforov, two skaters who rekindle his competitive fire. Genres: Animation, Comedy, Drama"
"Title: Generator Rex Overview: Generator Rex, an average teenager with the ability to turn his body into amazing machines, helps the secret organization Providence save the world from the nanite threat and dangerous EVO monsters. Genres: Animation, Action & Adventure, Kids, Family"
"Title: The Dangers in My Heart Overview: Kyotaro Ichikawa, a boy barely clinging to the bottom rung of his school's social ladder, secretly believes he’s the tortured lead in some psychological thriller. He spends his days dreaming up ways to disrupt his classmates' peaceful lives and pining after Anna Yamada, the class idol. But Kyotaro's not nearly the troubled teen he pretends to be…and it turns out Anna's a bit odd herself! Genres: Animation, Comedy"
"Title: Crash Landing on You Overview: A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide. Genres: Drama, Comedy"
"Title: High School D×D Overview: Issei Hyodo is your average perverted high school student whose one wish in life is to have his own harem, but he's got to be one of the unluckiest guys around. He goes on his first date with a girl only to get brutally attacked and killed when it turns out the girl is really a vicious fallen angel. To top it all off, he's later reincarnated as a devil by his gorgeous senpai who tells him that she is also a devil and now his master! One thing's for sure, his peaceful days are over. In a battle between devils and angels, who will win? Genres: Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy"
"Title: Naruto Shippūden Overview: After 2 and a half years Naruto finally returns to his village of Konoha, and sets about putting his ambitions to work. It will not be easy though as he has amassed a few more dangerous enemies, in the likes of the shinobi organization; Akatsuki. Genres: Animation, Action & Adventure, Sci-Fi & Fantasy"
"Title: Young Royals Overview: Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated. Genres: Drama"
"Title: Rurouni Kenshin Overview: The Meiji Era was one of great renewal for Japan, where swords and killing were outlawed. However, many survivors from the time of Revolution still live, lurking in the shadows and waiting for a chance to use their killing blades again. Only Kenshin Himura, formerly one of the most brutal of killers, hopes to keep his swordsman's honor and still live in the new era. Genres: Action & Adventure, Animation, Comedy"
"Title: Peaky Blinders Overview: A gangster family epic set in 1919 Birmingham, England and centered on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby, who means to move up in the world. Genres: Drama, Crime"
"Title: SPY x FAMILY Overview: A spy, an assassin and a telepath come together to pose as a family, each for their own reasons, while hiding their true identities from each other. Genres: Animation, Comedy, Action & Adventure"
"Title: Horimiya Overview: A secret life is the one thing they have in common. At school, Hori is a prim and perfect social butterfly, but the truth is she's a brash homebody. Meanwhile, under a gloomy facade, Miyamura hides a gentle heart, along with piercings and tattoos. In a chance meeting, they both reveal a side they've never shown. Could this blossom into something new? Genres: Animation, Comedy, Drama"
"Title: Dickinson Overview: Emily Dickinson. Poet. Daughter. Total rebel. In this coming-of-age story, Emily’s determined to become the world's greatest poet. Genres: Comedy, Drama"
"Title: Mr. Queen Overview: A modern chef suddenly becomes trapped inside the body of a queen from the Joseon era, which causes chaos for everyone involved. Genres: Drama, Comedy, Sci-Fi & Fantasy"
